cohort_order,row,SampleID,true_category,input_target_logit,baseline_target_logit,logit_difference,convergence_delta,absolute_delta,relative_delta
389,4106,Merged40:573686,Spoofing,2.6511337757110596,-2.551138401031494,5.202272176742554,0.023975372314453125,0.023975372314453125,0.004608634746493695
390,4475,Merged40:678036,Spoofing,6.46419095993042,-2.5865275859832764,9.050718545913696,0.02383708953857422,0.02383708953857422,0.0026337234350676405
391,4744,Merged04:10535,Spoofing,6.163012504577637,-2.566136360168457,8.729148864746094,0.019103050231933594,0.019103050231933594,0.002188420718666395
392,4823,Merged16:678726,Spoofing,6.437637805938721,-2.589869499206543,9.027507305145264,0.08082389831542969,0.08082389831542969,0.008953069278533154
393,4883,Merged14:488502,Spoofing,6.978470325469971,-2.560471296310425,9.538941621780396,0.11439990997314453,0.11439990997314453,0.011992935328583379
394,4992,Merged25:393917,Spoofing,6.91196346282959,-2.566136360168457,9.478099822998047,-0.27541542053222656,0.27541542053222656,0.029058083969948006
395,5021,Merged61:668551,Spoofing,6.76644229888916,-2.567293405532837,9.333735704421997,-0.12486934661865234,0.12486934661865234,0.013378281812660885
396,5139,Merged61:125969,Spoofing,6.293437957763672,-2.594322681427002,8.887760639190674,-0.05365467071533203,0.05365467071533203,0.0060369167097886495
397,5247,Merged28:528488,Spoofing,4.621138572692871,-2.574721097946167,7.195859670639038,-0.0009517669677734375,0.0009517669677734375,0.00013226591558711075
398,5391,Merged09:74869,Spoofing,6.729975700378418,-2.566136360168457,9.296112060546875,0.01552581787109375,0.01552581787109375,0.0016701409976527747
399,5773,Merged32:326626,Spoofing,2.723299503326416,-2.551138401031494,5.27443790435791,-0.023212432861328125,0.023212432861328125,0.004400930162084052
400,6002,Merged29:651612,Spoofing,6.842104911804199,-2.5754785537719727,9.417583465576172,-0.031029701232910156,0.031029701232910156,0.003294868725754558
401,6005,Merged13:273040,Spoofing,2.821733236312866,-2.551138401031494,5.37287163734436,0.051679134368896484,0.051679134368896484,0.009618531365927037
402,6166,Merged29:597002,Spoofing,6.829669952392578,-2.568162679672241,9.39783263206482,0.1018075942993164,0.1018075942993164,0.010833092935913249
403,6242,Merged28:166304,Spoofing,6.6396565437316895,-2.568654775619507,9.208311319351196,0.042476654052734375,0.042476654052734375,0.004612860336668897
404,6335,Merged31:586448,Spoofing,6.250701427459717,-2.5923635959625244,8.843065023422241,-0.08423995971679688,0.08423995971679688,0.009526104296833074
405,6390,Merged16:137129,Spoofing,6.901519298553467,-2.568162679672241,9.469681978225708,-0.04254150390625,0.04254150390625,0.004492389924399638
406,6767,Merged26:223292,Spoofing,6.720150947570801,-2.566136360168457,9.286287307739258,-0.045101165771484375,0.045101165771484375,0.004856748911257219
407,6841,Merged27:49734,Spoofing,6.318380832672119,-2.568654775619507,8.887035608291626,0.06758785247802734,0.06758785247802734,0.007605219046829036
408,6872,Merged25:288966,Spoofing,6.881030559539795,-2.5622410774230957,9.44327163696289,-0.055298805236816406,0.055298805236816406,0.005855894796075293
409,7469,Merged56:70511,Spoofing,6.023076057434082,-2.57523775100708,8.598313808441162,0.056873321533203125,0.056873321533203125,0.006614473814315695
410,7515,Merged54:376965,Spoofing,6.847827911376953,-2.592900514602661,9.440728425979614,0.056916236877441406,0.056916236877441406,0.006028797176372067
411,7519,Merged15:625973,Spoofing,6.93306827545166,-2.5622472763061523,9.495315551757812,0.11354541778564453,0.11354541778564453,0.01195804575074122
412,7642,Merged59:182649,Spoofing,6.787691116333008,-2.572728395462036,9.360419511795044,-0.04544639587402344,0.04544639587402344,0.004855166567775786
413,7686,Merged44:587858,Spoofing,2.7176342010498047,-2.557584762573242,5.275218963623047,-0.002852916717529297,0.002852916717529297,0.0005408148433652694
414,7821,Merged05:533982,Spoofing,6.508810043334961,-2.5638835430145264,9.072693586349487,-0.022170066833496094,0.022170066833496094,0.002443603613688942
415,7842,Merged33:176358,Spoofing,6.7553815841674805,-2.552464723587036,9.307846307754517,0.01642131805419922,0.01642131805419922,0.0017642446502923405
416,7873,Merged24:302761,Spoofing,4.13916015625,-2.572728395462036,6.711888551712036,-0.02077198028564453,0.02077198028564453,0.003094804111481576
417,7896,Merged33:73133,Spoofing,6.842434883117676,-2.5923635959625244,9.4347984790802,-0.0343780517578125,0.0343780517578125,0.003643750508719294
418,8157,Merged04:333235,Spoofing,6.874447822570801,-2.592900514602661,9.467348337173462,-0.005581855773925781,0.005581855773925781,0.0005895901972898444
419,8345,Merged03:434569,Spoofing,6.4719367027282715,-2.5793962478637695,9.051332950592041,0.018390655517578125,0.018390655517578125,0.0020318173707636294
420,16,Merged12:684839,Web,2.9576642513275146,-1.9492942094802856,4.9069584608078,0.012394428253173828,0.012394428253173828,0.002525888154988256
421,67,Merged12:539263,Web,3.9178667068481445,-1.9338464736938477,5.851713180541992,-0.0404047966003418,0.0404047966003418,0.006904780763126784
422,219,Merged27:38778,Web,4.761783599853516,-1.8996495008468628,6.661433100700378,-0.057941436767578125,0.057941436767578125,0.008698043783024138
423,324,Merged40:464656,Web,3.257441997528076,-1.9462867975234985,5.203728795051575,0.005576610565185547,0.005576610565185547,0.001071656649456551
424,757,Merged08:455187,Web,3.3114218711853027,-1.9302146434783936,5.241636514663696,-0.1430654525756836,0.1430654525756836,0.027294043029395882
425,1294,Merged46:57193,Web,2.8296475410461426,-1.9360675811767578,4.7657151222229,0.05718994140625,0.05718994140625,0.012000285358973484
426,1333,Merged09:24783,Web,4.3397955894470215,-1.90887451171875,6.2486701011657715,-0.1052556037902832,0.1052556037902832,0.016844480839314335
427,1488,Merged57:640816,Web,3.564662218093872,-1.9271095991134644,5.491771817207336,0.08863687515258789,0.08863687515258789,0.016139941370991142
428,1629,Merged41:22919,Web,3.2747058868408203,-1.9290237426757812,5.203729629516602,0.004290103912353516,0.004290103912353516,0.0008244286728540205
429,1787,Merged57:457285,Web,3.512360095977783,-1.9409713745117188,5.453331470489502,-0.0667867660522461,0.0667867660522461,0.012246966173551005
430,1830,Merged14:724900,Web,3.7875609397888184,-1.9301159381866455,5.717676877975464,0.02811431884765625,0.02811431884765625,0.00491708773469743
431,2104,Merged19:610191,Web,2.759176015853882,-1.9279648065567017,4.6871408224105835,0.027328968048095703,0.027328968048095703,0.0058306266194153925
432,2108,Merged32:24679,Web,2.2989044189453125,-1.9492942094802856,4.248198628425598,-0.044596195220947266,0.044596195220947266,0.010497671865563126
433,2128,Merged08:80973,Web,3.2933642864227295,-1.9302146434783936,5.223578929901123,-0.05239534378051758,0.05239534378051758,0.010030545050366333
434,2210,Merged62:214313,Web,3.106891632080078,-1.9290237426757812,5.035915374755859,0.1350564956665039,0.1350564956665039,0.026818658697784697
435,2326,Merged22:75806,Web,3.3327786922454834,-1.9455486536026,5.2783273458480835,0.039383888244628906,0.039383888244628906,0.007461433454976633
436,2662,Merged08:256346,Web,2.1511077880859375,-1.9301159381866455,4.081223726272583,0.003658771514892578,0.003658771514892578,0.0008964888377325411
437,2776,Merged37:686063,Web,3.4276304244995117,-1.9290237426757812,5.356654167175293,0.0156707763671875,0.0156707763671875,0.002925478456909814
438,2849,Merged17:78092,Web,4.498185634613037,-1.9240368604660034,6.4222224950790405,0.02645587921142578,0.02645587921142578,0.004119427383853069
439,3195,Merged03:398200,Web,1.8739854097366333,-1.9271095991134644,3.8010950088500977,-0.022996187210083008,0.022996187210083008,0.006049884877000164
440,3319,Merged31:95400,Web,2.0014290809631348,-1.9235044717788696,3.9249335527420044,0.09151554107666016,0.09151554107666016,0.02331645615063377
441,3374,Merged25:398205,Web,2.7168335914611816,-1.9301159381866455,4.646949529647827,0.0498661994934082,0.0498661994934082,0.010730953537424658
442,3387,Merged08:139372,Web,3.7215001583099365,-1.942564845085144,5.664065003395081,0.05669689178466797,0.05669689178466797,0.01000992957366899
443,3540,Merged35:291895,Web,4.1993327140808105,-1.9492942094802856,6.148626923561096,-0.04990100860595703,0.04990100860595703,0.008115797108251919
444,3694,Merged26:764115,Web,4.476895809173584,-1.9375085830688477,6.414404392242432,0.04860877990722656,0.04860877990722656,0.007578066011243994
445,3724,Merged26:102218,Web,2.2237608432769775,-1.9301159381866455,4.153876781463623,0.09209728240966797,0.09209728240966797,0.02217140451075619
446,3742,Merged07:438806,Web,2.5632646083831787,-1.9360675811767578,4.4993321895599365,0.03820991516113281,0.03820991516113281,0.00849235254284925
447,4028,Merged26:201044,Web,2.0902061462402344,-1.9253339767456055,4.01554012298584,0.01934528350830078,0.01934528350830078,0.004817604336105148
448,4176,Merged46:293867,Web,4.395818710327148,-1.9492942094802856,6.345112919807434,-0.021142005920410156,0.021142005920410156,0.003332014132390222
449,4382,Merged26:729408,Web,2.244035005569458,-1.942564845085144,4.186599850654602,-0.05789041519165039,0.05789041519165039,0.013827549146498643
450,4457,Merged19:164049,Web,4.783483028411865,-1.90887451171875,6.692357540130615,0.008020877838134766,0.008020877838134766,0.0011985130486585182
451,4742,Merged50:248753,Web,2.2167794704437256,-1.9414016008377075,4.158181071281433,0.02097320556640625,0.02097320556640625,0.005043841335159295
452,4925,Merged29:234597,Web,1.8482638597488403,-1.942367434501648,3.7906312942504883,-0.011608362197875977,0.011608362197875977,0.0030623823043626477
453,5018,Merged11:679339,Web,3.5025854110717773,-1.9338464736938477,5.436431884765625,0.12226152420043945,0.12226152420043945,0.022489295698351307
454,5045,Merged28:362948,Web,3.129150152206421,-1.942367434501648,5.071517586708069,-0.01925945281982422,0.01925945281982422,0.003797571928036153
455,5118,Merged32:643176,Web,3.316690444946289,-1.9301159381866455,5.246806383132935,-0.034949302673339844,0.034949302673339844,0.006661062010157724
456,5227,Merged53:247060,Web,4.743836402893066,-1.8996495008468628,6.643485903739929,-0.0015535354614257812,0.0015535354614257812,0.00023384341954443274
457,5521,Merged59:531721,Web,2.3404152393341064,-1.9375085830688477,4.277923822402954,0.0054988861083984375,0.0054988861083984375,0.0012854100111838029
458,5563,Merged53:546869,Web,2.570394992828369,-1.942367434501648,4.512762427330017,-0.027216434478759766,0.027216434478759766,0.0060309920845672375
459,5607,Merged06:510708,Web,2.6425232887268066,-1.9302146434783936,4.5727379322052,-0.15476369857788086,0.15476369857788086,0.033844865127279695
460,5924,Merged15:642389,Web,1.11478853225708,-1.9329482316970825,3.0477367639541626,-0.031867027282714844,0.031867027282714844,0.010455964458482386
461,5988,Merged54:426883,Web,2.7945024967193604,-1.9338464736938477,4.728348970413208,-0.0024089813232421875,0.0024089813232421875,0.0005094762121653783
462,6227,Merged29:454304,Web,2.152130126953125,-1.9414016008377075,4.0935317277908325,-0.0006279945373535156,0.0006279945373535156,0.00015341142541783282
463,6463,Merged40:482111,Web,2.931112766265869,-1.9267796277999878,4.857892394065857,-0.19905853271484375,0.19905853271484375,0.040976315769777664
464,6598,Merged39:314272,Web,3.0481293201446533,-1.9301159381866455,4.978245258331299,0.035924434661865234,0.035924434661865234,0.007216284613889646
465,6796,Merged27:718281,Web,1.578457236289978,-1.9462867975234985,3.5247440338134766,0.06436586380004883,0.06436586380004883,0.01826114554208079
466,6862,Merged39:398772,Web,4.056358814239502,-1.9290237426757812,5.985382556915283,-0.019614219665527344,0.019614219665527344,0.0032770202203476237
467,7112,Merged62:659413,Web,2.2891621589660645,-1.9302146434783936,4.219376802444458,-0.0674142837524414,0.0674142837524414,0.015977308239782127
468,7324,Merged60:275973,Web,2.818227767944336,-1.9335654973983765,4.751793265342712,-0.003154754638671875,0.003154754638671875,0.0006639082263281809
469,7337,Merged25:94003,Web,4.420875072479248,-1.9359906911849976,6.356865763664246,0.017344951629638672,0.017344951629638672,0.0027285382882838534
470,7735,Merged61:618339,Web,3.1750330924987793,-1.9409713745117188,5.116004467010498,0.006298065185546875,0.006298065185546875,0.001231051541522032
471,7849,Merged17:329476,Web,2.851862907409668,-1.9414016008377075,4.7932645082473755,-0.04923582077026367,0.04923582077026367,0.010271876439438643
472,7859,Merged20:591092,Web,3.0251009464263916,-1.9302146434783936,4.955315589904785,-0.02240276336669922,0.02240276336669922,0.004520955923037322
473,7925,Merged12:719218,Web,4.298647880554199,-1.9235044717788696,6.222152352333069,0.004928112030029297,0.004928112030029297,0.0007920268985669314
474,7959,Merged30:383914,Web,2.247122287750244,-1.9335654973983765,4.180687785148621,-0.004207611083984375,0.004207611083984375,0.001006439920945878
475,8009,Merged53:245072,Web,3.652184247970581,-1.9253339767456055,5.5775182247161865,0.025118350982666016,0.025118350982666016,0.004503499580038426
476,8145,Merged37:503050,Web,2.2421960830688477,-1.9409713745117188,4.183167457580566,0.0016102790832519531,0.0016102790832519531,0.0003849425344744138
477,8194,Merged46:536225,Web,2.535844087600708,-1.9301159381866455,4.4659600257873535,0.054071903228759766,0.054071903228759766,0.01210756543196484
478,8385,Merged07:431527,Web,2.708249807357788,-1.9462867975234985,4.654536604881287,-0.08975791931152344,0.08975791931152344,0.019283964641591364
479,8393,Merged17:320334,Web,3.021700620651245,-1.9302146434783936,4.951915264129639,0.019205570220947266,0.019205570220947266,0.0038784125326350644
